date,state,fips,cases,deaths,daily cases,daily deaths
2020-09-10,Indiana,18,104429,3410,788.0,13.0
2020-09-11,Indiana,18,105703,3420,1274.0,10.0
2020-09-12,Indiana,18,106777,3437,1074.0,17.0
2020-09-13,Indiana,18,108020,3438,1243.0,1.0
2020-09-14,Indiana,18,108755,3439,735.0,1.0
2020-09-15,Indiana,18,109445,3460,690.0,21.0
2020-09-16,Indiana,18,110025,3472,580.0,12.0
2020-09-17,Indiana,18,110863,3478,838.0,6.0
2020-09-18,Indiana,18,111900,3495,1037.0,17.0
2020-09-19,Indiana,18,112982,3503,1082.0,8.0
2020-09-20,Indiana,18,113728,3506,746.0,3.0
2020-09-21,Indiana,18,114251,3512,523.0,6.0
2020-09-22,Indiana,18,114864,3520,613.0,8.0
2020-09-23,Indiana,18,115578,3530,714.0,10.0
2020-09-24,Indiana,18,116481,3548,903.0,18.0
2020-09-25,Indiana,18,117656,3566,1175.0,18.0
2020-09-26,Indiana,18,118819,3577,1163.0,11.0
2020-09-27,Indiana,18,119721,3580,902.0,3.0
2020-09-28,Indiana,18,120581,3591,860.0,11.0
2020-09-29,Indiana,18,121327,3612,746.0,21.0
2020-09-30,Indiana,18,122295,3632,968.0,20.0
2020-10-01,Indiana,18,123459,3645,1164.0,13.0
2020-10-02,Indiana,18,124959,3656,1500.0,11.0
2020-10-03,Indiana,18,126414,3669,1455.0,13.0
2020-10-04,Indiana,18,127501,3674,1087.0,5.0
2020-10-05,Indiana,18,128285,3681,784.0,7.0
2020-10-06,Indiana,18,129281,3711,996.0,30.0
2020-10-07,Indiana,18,130569,3727,1288.0,16.0
2020-10-08,Indiana,18,132030,3742,1461.0,15.0
2020-10-09,Indiana,18,133864,3761,1834.0,19.0
2020-10-10,Indiana,18,135789,3782,1925.0,21.0
2020-10-11,Indiana,18,137359,3789,1570.0,7.0
2020-10-12,Indiana,18,138933,3795,1574.0,6.0
2020-10-13,Indiana,18,140505,3822,1572.0,27.0
2020-10-14,Indiana,18,141670,3836,1165.0,14.0
2020-10-15,Indiana,18,143617,3864,1947.0,28.0
2020-10-16,Indiana,18,145915,3887,2298.0,23.0
2020-10-17,Indiana,18,148400,3918,2485.0,31.0
2020-10-18,Indiana,18,150005,3937,1605.0,19.0
2020-10-19,Indiana,18,151588,3960,1583.0,23.0
2020-10-20,Indiana,18,153088,4008,1500.0,48.0
2020-10-21,Indiana,18,154822,4023,1734.0,15.0
2020-10-22,Indiana,18,157678,4065,2856.0,42.0
2020-10-23,Indiana,18,160145,4092,2467.0,27.0
2020-10-24,Indiana,18,162886,4118,2741.0,26.0
2020-10-25,Indiana,18,165038,4130,2152.0,12.0
2020-10-26,Indiana,18,167010,4143,1972.0,13.0
2020-10-27,Indiana,18,168996,4194,1986.0,51.0
2020-10-28,Indiana,18,171566,4227,2570.0,33.0
2020-10-29,Indiana,18,175190,4260,3624.0,33.0
2020-10-30,Indiana,18,178372,4286,3182.0,26.0
2020-10-31,Indiana,18,181837,4332,3465.0,46.0
2020-11-01,Indiana,18,184589,4364,2752.0,32.0
2020-11-02,Indiana,18,187665,4390,3076.0,26.0
2020-11-03,Indiana,18,190555,4439,2890.0,49.0
2020-11-04,Indiana,18,194261,4464,3706.0,25.0
2020-11-05,Indiana,18,198684,4511,4423.0,47.0
2020-11-06,Indiana,18,203332,4547,4648.0,36.0
2020-11-07,Indiana,18,208243,4592,4911.0,45.0
2020-11-08,Indiana,18,212895,4629,4652.0,37.0
2020-11-09,Indiana,18,217028,4664,4133.0,35.0
2020-11-10,Indiana,18,221894,4731,4866.0,67.0
2020-11-11,Indiana,18,226935,4762,5041.0,31.0
2020-11-12,Indiana,18,233540,4813,6605.0,51.0
2020-11-13,Indiana,18,239139,4863,5599.0,50.0
2020-11-14,Indiana,18,247466,4888,8327.0,25.0
2020-11-15,Indiana,18,254172,4910,6706.0,22.0
2020-11-16,Indiana,18,259318,4936,5146.0,26.0
2020-11-17,Indiana,18,264810,5025,5492.0,89.0
2020-11-18,Indiana,18,270847,5084,6037.0,59.0
2020-11-19,Indiana,18,278142,5143,7295.0,59.0
2020-11-20,Indiana,18,284960,5206,6818.0,63.0
2020-11-21,Indiana,18,291838,5246,6878.0,40.0
2020-11-22,Indiana,18,298021,5305,6183.0,59.0
2020-11-23,Indiana,18,303575,5332,5554.0,27.0
2020-11-24,Indiana,18,309218,5435,5643.0,103.0
2020-11-25,Indiana,18,315212,5498,5994.0,63.0
2020-11-26,Indiana,18,321595,5561,6383.0,63.0
2020-11-27,Indiana,18,327234,5594,5639.0,33.0
2020-11-28,Indiana,18,331725,5663,4491.0,69.0
2020-11-29,Indiana,18,336027,5685,4302.0,22.0
2020-11-30,Indiana,18,341694,5723,5667.0,38.0
2020-12-01,Indiana,18,347097,5864,5403.0,141.0
2020-12-02,Indiana,18,353722,5973,6625.0,109.0
2020-12-03,Indiana,18,362182,6033,8460.0,60.0
2020-12-04,Indiana,18,370091,6122,7909.0,89.0
2020-12-05,Indiana,18,377790,6207,7699.0,85.0
2020-12-06,Indiana,18,384391,6242,6601.0,35.0
2020-12-07,Indiana,18,390048,6284,5657.0,42.0
2020-12-08,Indiana,18,395449,6410,5401.0,126.0
2020-12-09,Indiana,18,401219,6506,5770.0,96.0
2020-12-10,Indiana,18,407755,6603,6536.0,97.0
2020-12-11,Indiana,18,414961,6673,7206.0,70.0
2020-12-12,Indiana,18,422368,6758,7407.0,85.0
2020-12-13,Indiana,18,428275,6805,5907.0,47.0
2020-12-14,Indiana,18,433242,6840,4967.0,35.0
2020-12-15,Indiana,18,437513,6968,4271.0,128.0
2020-12-16,Indiana,18,443734,7101,6221.0,133.0
2020-12-17,Indiana,18,450074,7180,6340.0,79.0
2020-12-18,Indiana,18,456028,7265,5954.0,85.0
2020-12-19,Indiana,18,460766,7338,4738.0,73.0
2020-12-20,Indiana,18,467258,7404,6492.0,66.0
2020-12-21,Indiana,18,471124,7438,3866.0,34.0
2020-12-22,Indiana,18,474797,7581,3673.0,143.0
2020-12-23,Indiana,18,479476,7645,4679.0,64.0
2020-12-24,Indiana,18,485681,7730,6205.0,85.0
2020-12-25,Indiana,18,491125,7770,5444.0,40.0
2020-12-26,Indiana,18,494967,7801,3842.0,31.0
2020-12-27,Indiana,18,496795,7843,1828.0,42.0
2020-12-28,Indiana,18,499256,7886,2461.0,43.0
2020-12-29,Indiana,18,503242,8051,3986.0,165.0
2020-12-30,Indiana,18,507979,8160,4737.0,109.0
2020-12-31,Indiana,18,514455,8263,6476.0,103.0
2021-01-01,Indiana,18,520750,8371,6295.0,108.0
2021-01-02,Indiana,18,526065,8410,5315.0,39.0
2021-01-03,Indiana,18,529054,8475,2989.0,65.0
2021-01-04,Indiana,18,532671,8514,3617.0,39.0
2021-01-05,Indiana,18,536084,8663,3413.0,149.0
2021-01-06,Indiana,18,542235,8743,6151.0,80.0
2021-01-07,Indiana,18,549514,8823,7279.0,80.0
2021-01-08,Indiana,18,555613,8892,6099.0,69.0
2021-01-09,Indiana,18,561579,8966,5966.0,74.0
2021-01-10,Indiana,18,566670,8985,5091.0,19.0
2021-01-11,Indiana,18,570355,9016,3685.0,31.0
2021-01-12,Indiana,18,573505,9104,3150.0,88.0
2021-01-13,Indiana,18,577153,9163,3648.0,59.0
2021-01-14,Indiana,18,581534,9202,4381.0,39.0
2021-01-15,Indiana,18,586206,9246,4672.0,44.0
2021-01-16,Indiana,18,590093,9287,3887.0,41.0
2021-01-17,Indiana,18,593262,9310,3169.0,23.0
2021-01-18,Indiana,18,595760,9340,2498.0,30.0
2021-01-19,Indiana,18,598494,9466,2734.0,126.0
2021-01-20,Indiana,18,601380,9529,2886.0,63.0
2021-01-21,Indiana,18,605004,9593,3624.0,64.0
2021-01-22,Indiana,18,608498,9642,3494.0,49.0
2021-01-23,Indiana,18,611600,9693,3102.0,51.0
2021-01-24,Indiana,18,614120,9716,2520.0,23.0
2021-01-25,Indiana,18,616310,9728,2190.0,12.0
2021-01-26,Indiana,18,618037,9807,1727.0,79.0
2021-01-27,Indiana,18,620275,9845,2238.0,38.0
2021-01-28,Indiana,18,623094,9879,2819.0,34.0
2021-01-29,Indiana,18,625730,9925,2636.0,46.0
2021-01-30,Indiana,18,628069,9967,2339.0,42.0
2021-01-31,Indiana,18,629793,9974,1724.0,7.0
2021-02-01,Indiana,18,631502,9989,1709.0,15.0
2021-02-02,Indiana,18,633043,10054,1541.0,65.0
2021-02-03,Indiana,18,634470,10091,1427.0,37.0
2021-02-04,Indiana,18,636830,11637,2360.0,1546.0
2021-02-05,Indiana,18,638314,11686,1484.0,49.0
2021-02-06,Indiana,18,641133,11752,2819.0,66.0
2021-02-07,Indiana,18,642865,11817,1732.0,65.0
2021-02-08,Indiana,18,643898,11875,1033.0,58.0
2021-02-09,Indiana,18,645034,11942,1136.0,67.0
2021-02-10,Indiana,18,646476,12001,1442.0,59.0
2021-02-11,Indiana,18,648183,12027,1707.0,26.0
2021-02-12,Indiana,18,649610,12117,1427.0,90.0
2021-02-13,Indiana,18,650842,12149,1232.0,32.0
2021-02-14,Indiana,18,652060,12173,1218.0,24.0
2021-02-15,Indiana,18,652836,12191,776.0,18.0
2021-02-16,Indiana,18,653713,12231,877.0,40.0
2021-02-17,Indiana,18,654636,12250,923.0,19.0
2021-02-18,Indiana,18,655396,12281,760.0,31.0
2021-02-19,Indiana,18,656433,12325,1037.0,44.0
2021-02-20,Indiana,18,657848,12336,1415.0,11.0
2021-02-21,Indiana,18,658730,12372,882.0,36.0
2021-02-22,Indiana,18,659547,12407,817.0,35.0
2021-02-23,Indiana,18,660229,12450,682.0,43.0
2021-02-24,Indiana,18,661241,12467,1012.0,17.0
2021-02-25,Indiana,18,662332,12494,1091.0,27.0
2021-02-26,Indiana,18,663282,12531,950.0,37.0
2021-02-27,Indiana,18,664149,12556,867.0,25.0
2021-02-28,Indiana,18,664880,12573,731.0,17.0
2021-03-01,Indiana,18,665422,12595,542.0,22.0
2021-03-02,Indiana,18,665962,12623,540.0,28.0
2021-03-03,Indiana,18,666731,12633,769.0,10.0
2021-03-04,Indiana,18,667668,12663,937.0,30.0
2021-03-05,Indiana,18,668520,12697,852.0,34.0
2021-03-06,Indiana,18,669754,12726,1234.0,29.0
2021-03-07,Indiana,18,670500,12737,746.0,11.0
2021-03-08,Indiana,18,670975,12744,475.0,7.0
2021-03-09,Indiana,18,671570,12762,595.0,18.0
2021-03-10,Indiana,18,672439,12775,869.0,13.0
2021-03-11,Indiana,18,673349,12802,910.0,27.0
2021-03-12,Indiana,18,674293,12824,944.0,22.0
2021-03-13,Indiana,18,675127,12846,834.0,22.0
2021-03-14,Indiana,18,675822,12856,695.0,10.0
2021-03-15,Indiana,18,676235,12864,413.0,8.0
2021-03-16,Indiana,18,676799,12876,564.0,12.0
2021-03-17,Indiana,18,677705,12893,906.0,17.0
2021-03-18,Indiana,18,678669,12907,964.0,14.0
2021-03-19,Indiana,18,679529,12922,860.0,15.0
2021-03-20,Indiana,18,680420,12926,891.0,4.0
2021-03-21,Indiana,18,681188,12946,768.0,20.0
2021-03-22,Indiana,18,681699,12947,511.0,1.0
2021-03-23,Indiana,18,682360,12959,661.0,12.0
2021-03-24,Indiana,18,683330,12975,970.0,16.0
2021-03-25,Indiana,18,684281,12982,951.0,7.0
2021-03-26,Indiana,18,685382,13002,1101.0,20.0
2021-03-27,Indiana,18,686360,13011,978.0,9.0
2021-03-28,Indiana,18,687304,13023,944.0,12.0
2021-03-29,Indiana,18,688017,13028,713.0,5.0
2021-03-30,Indiana,18,688740,13038,723.0,10.0
2021-03-31,Indiana,18,689785,13039,1045.0,1.0
2021-04-01,Indiana,18,691001,13048,1216.0,9.0
2021-04-02,Indiana,18,692207,13069,1206.0,21.0
2021-04-03,Indiana,18,693258,13074,1051.0,5.0
2021-04-04,Indiana,18,694204,13074,946.0,0.0
2021-04-05,Indiana,18,694918,13075,714.0,1.0
2021-04-06,Indiana,18,695532,13084,614.0,9.0
2021-04-07,Indiana,18,696749,13099,1217.0,15.0
2021-04-08,Indiana,18,698132,13114,1383.0,15.0
2021-04-09,Indiana,18,699472,13131,1340.0,17.0
2021-04-10,Indiana,18,700830,13138,1358.0,7.0
2021-04-11,Indiana,18,701988,13148,1158.0,10.0
2021-04-12,Indiana,18,703118,13151,1130.0,3.0
2021-04-13,Indiana,18,704072,13167,954.0,16.0
2021-04-14,Indiana,18,705268,13187,1196.0,20.0
2021-04-15,Indiana,18,706642,13194,1374.0,7.0
2021-04-16,Indiana,18,707932,13211,1290.0,17.0
2021-04-17,Indiana,18,710409,13216,2477.0,5.0
2021-04-18,Indiana,18,711366,13224,957.0,8.0
2021-04-19,Indiana,18,712076,13226,710.0,2.0
2021-04-20,Indiana,18,712755,13234,679.0,8.0
2021-04-21,Indiana,18,713907,13248,1152.0,14.0
2021-04-22,Indiana,18,715087,13252,1180.0,4.0
2021-04-23,Indiana,18,716160,13256,1073.0,4.0
2021-04-24,Indiana,18,717263,13271,1103.0,15.0
2021-04-25,Indiana,18,718090,13274,827.0,3.0
2021-04-26,Indiana,18,718771,13280,681.0,6.0
2021-04-27,Indiana,18,719613,13293,842.0,13.0
2021-04-28,Indiana,18,720874,13312,1261.0,19.0
2021-04-29,Indiana,18,722258,13324,1384.0,12.0
2021-04-30,Indiana,18,723741,13332,1483.0,8.0
2021-05-01,Indiana,18,724895,13338,1154.0,6.0
2021-05-02,Indiana,18,725964,13349,1069.0,11.0
2021-05-03,Indiana,18,726760,13350,796.0,1.0
2021-05-04,Indiana,18,727536,13363,776.0,13.0
2021-05-05,Indiana,18,728677,13373,1141.0,10.0
2021-05-06,Indiana,18,729923,13379,1246.0,6.0
2021-05-07,Indiana,18,731086,13397,1163.0,18.0
2021-05-08,Indiana,18,732135,13405,1049.0,8.0
2021-05-09,Indiana,18,733040,13418,905.0,13.0
2021-05-10,Indiana,18,733631,13419,591.0,1.0
2021-05-11,Indiana,18,734296,13434,665.0,15.0
2021-05-12,Indiana,18,735139,13445,843.0,11.0
2021-05-13,Indiana,18,736022,13450,883.0,5.0
2021-05-14,Indiana,18,736920,13466,898.0,16.0
2021-05-15,Indiana,18,738064,13471,1144.0,5.0
2021-05-16,Indiana,18,738790,13480,726.0,9.0
2021-05-17,Indiana,18,739327,13486,537.0,6.0
2021-05-18,Indiana,18,739811,13507,484.0,21.0
2021-05-19,Indiana,18,740613,13518,802.0,11.0
2021-05-20,Indiana,18,741506,13525,893.0,7.0
2021-05-21,Indiana,18,742295,13547,789.0,22.0
2021-05-22,Indiana,18,742961,13553,666.0,6.0
2021-05-23,Indiana,18,743524,13553,563.0,0.0
2021-05-24,Indiana,18,743899,13554,375.0,1.0
2021-05-25,Indiana,18,744389,13566,490.0,12.0
2021-05-26,Indiana,18,745032,13571,643.0,5.0
2021-05-27,Indiana,18,745688,13583,656.0,12.0
2021-05-28,Indiana,18,746246,13596,558.0,13.0
2021-05-29,Indiana,18,746674,13615,428.0,19.0
2021-05-30,Indiana,18,747032,13620,358.0,5.0
2021-05-31,Indiana,18,747032,13620,0.0,0.0
2021-06-01,Indiana,18,747549,13628,517.0,8.0
2021-06-02,Indiana,18,747810,13637,261.0,9.0
2021-06-03,Indiana,18,749027,13657,1217.0,20.0
2021-06-04,Indiana,18,749471,13661,444.0,4.0
2021-06-05,Indiana,18,749890,13685,419.0,24.0
2021-06-06,Indiana,18,749890,13685,0.0,0.0
2021-06-07,Indiana,18,750418,13687,528.0,2.0
2021-06-08,Indiana,18,750782,13696,364.0,9.0
2021-06-09,Indiana,18,751136,13708,354.0,12.0
2021-06-10,Indiana,18,751596,13710,460.0,2.0
2021-06-11,Indiana,18,751991,13714,395.0,4.0
2021-06-12,Indiana,18,752437,13745,446.0,31.0
2021-06-13,Indiana,18,752437,13745,0.0,0.0
2021-06-14,Indiana,18,752871,13746,434.0,1.0
2021-06-15,Indiana,18,753174,13752,303.0,6.0
2021-06-16,Indiana,18,753511,13763,337.0,11.0
2021-06-17,Indiana,18,753773,13764,262.0,1.0
2021-06-18,Indiana,18,754043,13766,270.0,2.0
2021-06-19,Indiana,18,754583,13795,540.0,29.0
2021-06-20,Indiana,18,754583,13795,0.0,0.0
2021-06-21,Indiana,18,754867,13799,284.0,4.0
2021-06-22,Indiana,18,755172,13811,305.0,12.0
2021-06-23,Indiana,18,755454,13816,282.0,5.0
2021-06-24,Indiana,18,755741,13819,287.0,3.0
2021-06-25,Indiana,18,756046,13822,305.0,3.0
2021-06-26,Indiana,18,756046,13822,0.0,0.0
2021-06-27,Indiana,18,756046,13822,0.0,0.0
2021-06-28,Indiana,18,756608,13836,562.0,14.0
2021-06-29,Indiana,18,756877,13844,269.0,8.0
2021-06-30,Indiana,18,757279,13850,402.0,6.0
2021-07-01,Indiana,18,757671,13855,392.0,5.0
2021-07-02,Indiana,18,758078,13863,407.0,8.0
2021-07-03,Indiana,18,758078,13863,0.0,0.0
2021-07-04,Indiana,18,758078,13863,0.0,0.0
2021-07-05,Indiana,18,758078,13863,0.0,0.0
2021-07-06,Indiana,18,759056,13884,978.0,21.0
2021-07-07,Indiana,18,759428,13892,372.0,8.0
2021-07-08,Indiana,18,759985,13909,557.0,17.0
2021-07-09,Indiana,18,760422,13914,437.0,5.0
2021-07-10,Indiana,18,760422,13914,0.0,0.0
2021-07-11,Indiana,18,760422,13914,0.0,0.0
2021-07-12,Indiana,18,761263,13923,841.0,9.0
2021-07-13,Indiana,18,761838,13933,575.0,10.0
2021-07-14,Indiana,18,762419,13938,581.0,5.0
2021-07-15,Indiana,18,762976,13939,557.0,1.0
2021-07-16,Indiana,18,763522,13940,546.0,1.0
2021-07-17,Indiana,18,763522,13940,0.0,0.0
2021-07-18,Indiana,18,763522,13940,0.0,0.0
2021-07-19,Indiana,18,764833,13952,1311.0,12.0
2021-07-20,Indiana,18,765490,13958,657.0,6.0
2021-07-21,Indiana,18,766200,13964,710.0,6.0
2021-07-22,Indiana,18,767052,13963,852.0,-1.0
2021-07-23,Indiana,18,767812,13965,760.0,2.0
2021-07-24,Indiana,18,767812,13965,0.0,0.0
2021-07-25,Indiana,18,767812,13965,0.0,0.0
2021-07-26,Indiana,18,769712,13965,1900.0,0.0
2021-07-27,Indiana,18,770770,13980,1058.0,15.0
2021-07-28,Indiana,18,771986,13993,1216.0,13.0
2021-07-29,Indiana,18,773236,13999,1250.0,6.0
2021-07-30,Indiana,18,774662,14005,1426.0,6.0
2021-07-31,Indiana,18,774662,14005,0.0,0.0
2021-08-01,Indiana,18,774662,14005,0.0,0.0
2021-08-02,Indiana,18,777459,14012,2797.0,7.0
2021-08-03,Indiana,18,779048,14025,1589.0,13.0
2021-08-04,Indiana,18,780778,14039,1730.0,14.0
2021-08-05,Indiana,18,782677,14045,1899.0,6.0
2021-08-06,Indiana,18,784685,14054,2008.0,9.0
2021-08-07,Indiana,18,784685,14054,0.0,0.0
2021-08-08,Indiana,18,784685,14054,0.0,0.0
2021-08-09,Indiana,18,789626,14064,4941.0,10.0
2021-08-10,Indiana,18,791823,14091,2197.0,27.0
2021-08-11,Indiana,18,794289,14110,2466.0,19.0
2021-08-12,Indiana,18,797441,14116,3152.0,6.0
2021-08-13,Indiana,18,800096,14128,2655.0,12.0
2021-08-14,Indiana,18,800096,14128,0.0,0.0
2021-08-15,Indiana,18,800096,14128,0.0,0.0
2021-08-16,Indiana,18,806763,14144,6667.0,16.0
2021-08-17,Indiana,18,809458,14173,2695.0,29.0
2021-08-18,Indiana,18,812902,14198,3444.0,25.0
2021-08-19,Indiana,18,816404,14214,3502.0,16.0
2021-08-20,Indiana,18,820507,14228,4103.0,14.0
2021-08-21,Indiana,18,820507,14228,0.0,0.0
2021-08-22,Indiana,18,820507,14228,0.0,0.0
2021-08-23,Indiana,18,828906,14263,8399.0,35.0
2021-08-24,Indiana,18,832366,14320,3460.0,57.0
2021-08-25,Indiana,18,837326,14340,4960.0,20.0
2021-08-26,Indiana,18,842230,14352,4904.0,12.0
2021-08-27,Indiana,18,847057,14373,4827.0,21.0
2021-08-28,Indiana,18,847057,14373,0.0,0.0
2021-08-29,Indiana,18,847057,14373,0.0,0.0
2021-08-30,Indiana,18,858395,14419,11338.0,46.0
2021-08-31,Indiana,18,861937,14491,3542.0,72.0
2021-09-01,Indiana,18,866672,14520,4735.0,29.0
2021-09-02,Indiana,18,871823,14545,5151.0,25.0
2021-09-03,Indiana,18,876850,14570,5027.0,25.0
2021-09-04,Indiana,18,876850,14570,0.0,0.0
2021-09-05,Indiana,18,876850,14570,0.0,0.0
2021-09-06,Indiana,18,876850,14570,0.0,0.0
2021-09-07,Indiana,18,889827,14623,12977.0,53.0
2021-09-08,Indiana,18,892733,14709,2906.0,86.0
2021-09-09,Indiana,18,897885,14759,5152.0,50.0
2021-09-10,Indiana,18,903219,14783,5334.0,24.0
2021-09-11,Indiana,18,903219,14783,0.0,0.0
2021-09-12,Indiana,18,903219,14783,0.0,0.0
2021-09-13,Indiana,18,913389,14848,10170.0,65.0
2021-09-14,Indiana,18,916901,14940,3512.0,92.0
2021-09-15,Indiana,18,921606,15011,4705.0,71.0
2021-09-16,Indiana,18,925698,15046,4092.0,35.0
2021-09-17,Indiana,18,929986,15083,4288.0,37.0
2021-09-18,Indiana,18,929986,15083,0.0,0.0
2021-09-19,Indiana,18,929986,15083,0.0,0.0
2021-09-20,Indiana,18,937970,15157,7984.0,74.0
2021-09-21,Indiana,18,940608,15239,2638.0,82.0
2021-09-22,Indiana,18,944512,15315,3904.0,76.0
2021-09-23,Indiana,18,948099,15343,3587.0,28.0
2021-09-24,Indiana,18,951308,15377,3209.0,34.0
2021-09-25,Indiana,18,951308,15377,0.0,0.0
2021-09-26,Indiana,18,951308,15377,0.0,0.0
2021-09-27,Indiana,18,957632,15474,6324.0,97.0
2021-09-28,Indiana,18,959942,15561,2310.0,87.0
2021-09-29,Indiana,18,962805,15625,2863.0,64.0
2021-09-30,Indiana,18,966199,15658,3394.0,33.0
2021-10-01,Indiana,18,969375,15686,3176.0,28.0
2021-10-02,Indiana,18,969375,15686,0.0,0.0
2021-10-03,Indiana,18,969375,15686,0.0,0.0
2021-10-04,Indiana,18,975465,15773,6090.0,87.0
2021-10-05,Indiana,18,977567,15844,2102.0,71.0
2021-10-06,Indiana,18,980206,15921,2639.0,77.0
2021-10-07,Indiana,18,982409,15953,2203.0,32.0
2021-10-08,Indiana,18,985949,15982,3540.0,29.0
2021-10-09,Indiana,18,985949,15982,0.0,0.0
2021-10-10,Indiana,18,985949,15982,0.0,0.0
2021-10-11,Indiana,18,990674,16062,4725.0,80.0
2021-10-12,Indiana,18,992279,16109,1605.0,47.0
2021-10-13,Indiana,18,994974,16140,2695.0,31.0
2021-10-14,Indiana,18,997606,16225,2632.0,85.0
2021-10-15,Indiana,18,999870,16245,2264.0,20.0
2021-10-16,Indiana,18,999870,16245,0.0,0.0
2021-10-17,Indiana,18,999870,16245,0.0,0.0
2021-10-18,Indiana,18,1003698,16309,3828.0,64.0
2021-10-19,Indiana,18,1005233,16370,1535.0,61.0
2021-10-20,Indiana,18,1007186,16423,1953.0,53.0
2021-10-21,Indiana,18,1009338,16449,2152.0,26.0
2021-10-22,Indiana,18,1011223,16470,1885.0,21.0
2021-10-23,Indiana,18,1011223,16470,0.0,0.0
2021-10-24,Indiana,18,1011223,16470,0.0,0.0
2021-10-25,Indiana,18,1014742,16524,3519.0,54.0
2021-10-26,Indiana,18,1016155,16567,1413.0,43.0
2021-10-27,Indiana,18,1018217,16632,2062.0,65.0
2021-10-28,Indiana,18,1020286,16666,2069.0,34.0
2021-10-29,Indiana,18,1022202,16683,1916.0,17.0
2021-10-30,Indiana,18,1022202,16683,0.0,0.0
2021-10-31,Indiana,18,1022202,16683,0.0,0.0
2021-11-01,Indiana,18,1026177,16737,3975.0,54.0
2021-11-02,Indiana,18,1027548,16783,1371.0,46.0
2021-11-03,Indiana,18,1029520,16841,1972.0,58.0
2021-11-04,Indiana,18,1031553,16859,2033.0,18.0
2021-11-05,Indiana,18,1033866,16898,2313.0,39.0
2021-11-06,Indiana,18,1033866,16898,0.0,0.0
2021-11-07,Indiana,18,1033866,16898,0.0,0.0
2021-11-08,Indiana,18,1038714,16916,4848.0,18.0
2021-11-09,Indiana,18,1040685,16976,1971.0,60.0
2021-11-10,Indiana,18,1043494,16995,2809.0,19.0
2021-11-11,Indiana,18,1050377,17013,6883.0,18.0
2021-11-12,Indiana,18,1053167,17088,2790.0,75.0
2021-11-13,Indiana,18,1053167,17088,0.0,0.0
2021-11-14,Indiana,18,1053167,17088,0.0,0.0
2021-11-15,Indiana,18,1059162,17105,5995.0,17.0
2021-11-16,Indiana,18,1061970,17147,2808.0,42.0
2021-11-17,Indiana,18,1065388,17191,3418.0,44.0
2021-11-18,Indiana,18,1069313,17220,3925.0,29.0
2021-11-19,Indiana,18,1073046,17247,3733.0,27.0
2021-11-20,Indiana,18,1073046,17247,0.0,0.0
2021-11-21,Indiana,18,1073046,17247,0.0,0.0
2021-11-22,Indiana,18,1080972,17316,7926.0,69.0
2021-11-23,Indiana,18,1084111,17369,3139.0,53.0
2021-11-24,Indiana,18,1088095,17386,3984.0,17.0
2021-11-25,Indiana,18,1088095,17386,0.0,0.0
2021-11-26,Indiana,18,1088095,17386,0.0,0.0
2021-11-27,Indiana,18,1088095,17386,0.0,0.0
2021-11-28,Indiana,18,1088095,17386,0.0,0.0
2021-11-29,Indiana,18,1100744,17438,12649.0,52.0
2021-11-30,Indiana,18,1104804,17557,4060.0,119.0
2021-12-01,Indiana,18,1110812,17621,6008.0,64.0
2021-12-02,Indiana,18,1116362,17652,5550.0,31.0
2021-12-03,Indiana,18,1121965,17712,5603.0,60.0
2021-12-04,Indiana,18,1121965,17712,0.0,0.0
2021-12-05,Indiana,18,1121965,17712,0.0,0.0
2021-12-06,Indiana,18,1134355,17736,12390.0,24.0
2021-12-07,Indiana,18,1138535,17829,4180.0,93.0
2021-12-08,Indiana,18,1143787,17909,5252.0,80.0
2021-12-09,Indiana,18,1149275,17954,5488.0,45.0
2021-12-10,Indiana,18,1154552,18014,5277.0,60.0
2021-12-11,Indiana,18,1154552,18014,0.0,0.0
2021-12-12,Indiana,18,1154552,18014,0.0,0.0
2021-12-13,Indiana,18,1165936,18084,11384.0,70.0
2021-12-14,Indiana,18,1169937,18176,4001.0,92.0
2021-12-15,Indiana,18,1174614,18272,4677.0,96.0
2021-12-16,Indiana,18,1180081,18332,5467.0,60.0
2021-12-17,Indiana,18,1185226,18385,5145.0,53.0
2021-12-18,Indiana,18,1185226,18385,0.0,0.0
2021-12-19,Indiana,18,1185226,18385,0.0,0.0
2021-12-20,Indiana,18,1196127,18489,10901.0,104.0
2021-12-21,Indiana,18,1199840,18608,3713.0,119.0
2021-12-22,Indiana,18,1204621,18696,4781.0,88.0
2021-12-23,Indiana,18,1204621,18696,0.0,0.0
2021-12-24,Indiana,18,1204621,18696,0.0,0.0
2021-12-25,Indiana,18,1204621,18696,0.0,0.0
2021-12-26,Indiana,18,1204621,18696,0.0,0.0
2021-12-27,Indiana,18,1225001,18760,20380.0,64.0
2021-12-28,Indiana,18,1230711,18930,5710.0,170.0
2021-12-29,Indiana,18,1238628,18989,7917.0,59.0
2021-12-30,Indiana,18,1250565,19037,11937.0,48.0
2021-12-31,Indiana,18,1250565,19037,0.0,0.0
2022-01-01,Indiana,18,1250565,19037,0.0,0.0
2022-01-02,Indiana,18,1250565,19037,0.0,0.0
2022-01-03,Indiana,18,1282001,19084,31436.0,47.0
2022-01-04,Indiana,18,1290307,19256,8306.0,172.0
2022-01-05,Indiana,18,1303201,19296,12894.0,40.0
2022-01-06,Indiana,18,1318412,19448,15211.0,152.0
2022-01-07,Indiana,18,1333147,19614,14735.0,166.0
